Code,Provider Description,SNOMED-CT,SNOMED-CT Description,Total,Year,Month
RGQ,IPSWICH HOSPITAL NHS TRUST,275319005,Swollen legs (finding),135,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,276464002,Injury of anus (disorder),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,281398003,Groin mass (finding),55,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,282752000,Injury of eye region (disorder),120,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,282765009,Upper back injury (disorder),10,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,282766005,Lower back injury (disorder),30,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,283682007,Bite - wound (disorder),115,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,28442001,Polyuria (finding),15,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,289530006,Bleeding from vagina (finding),295,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,289610003,Vaginal problem (finding),15,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,290085007,Breast problem (finding),15,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,297982009,Skin problem (finding),145,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,29857009,Chest pain (finding),2630,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,2999009,Injury of ear (disorder),10,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,299972003,Sting of skin (disorder),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,300132001,Ear discharge (finding),15,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,300528000,Penis problem (finding),40,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,3006004,Disturbance of consciousness (finding),80,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,302866003,Hypoglycemia (disorder),20,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,312608009,Laceration - injury (disorder),415,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,312609001,Puncture wound - injury (disorder),35,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,33334006,Foreign body in digestive tract (disorder),40,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,34124000,Foreign body in vagina (disorder),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,3415004,Cyanosis (finding),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,34436003,Blood in urine (finding),100,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,35489007,Depressive disorder (disorder),105,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,370977006,Frostbite (disorder),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,371704001,Injury due to chemical exposure (disorder),10,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,371708003,Injury caused by electrical exposure (disorder),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,385486001,Postoperative complication (disorder),50,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,386661006,Fever (finding),495,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,386689009,Hypothermia (finding),80,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,394616008,Unsteady gait (finding),1170,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,398979000,Pale complexion (finding),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,399963005,Abrasion (disorder),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,404640003,Dizziness (finding),235,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,40917007,Clouded consciousness (finding),295,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,409668002,Photophobia (finding),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,410429000,Cardiac arrest (disorder),25,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,41652007,Pain in eye (finding),445,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,417746004,Traumatic injury (disorder),20,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,417981005,Exposure to blood and/or body fluid (event),35,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,418363000,Itching of skin (finding),10,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,41931001,Abdominal distension (finding),15,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,422400008,Vomiting (disorder),595,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,422587007,Nausea (finding),15,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,422970001,Cardiac arrest due to trauma (disorder),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,427461000,Near syncope (disorder),655,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,428566005,Gestation less than 20 weeks (finding),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,429715006,Gestation greater than 20 weeks (finding),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,44077006,Numbness (finding),55,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,450724008,Injury of cervical region of back (disorder),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,47609003,Foreign body in esophagus (disorder),15,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,48694002,Anxiety (finding),90,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,49650001,Dysuria (finding),140,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,49727002,Cough (finding),500,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,55899000,Foreign body on external eye (disorder),205,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,56890008,Victim of sexual aggression (finding),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",15,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,62315008,Diarrhea (finding),105,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,63102001,Visual disturbance (disorder),60,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,66214007,Substance abuse (disorder),335,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,66857006,Hemoptysis (finding),50,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,68235000,Nasal congestion (finding),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,6923002,Injury of perineum (disorder),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,7011001,Hallucinations (finding),15,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,70176004,Foreign body in rectum (disorder),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,70407001,Stridor (finding),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,713514005,Muscle weakness of limb (finding),35,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,74699008,Foreign body in nose (disorder),30,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,75441006,Foreign body in ear (disorder),65,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,75478009,Poisoning (disorder),265,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,75705005,Red eye (disorder),15,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,77880009,Rectal pain (finding),50,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,78680009,"Hospital admission, emergency, direct (procedure)",20,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,79890006,Loss of appetite (finding),10,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,80313002,Palpitations (finding),315,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,80394007,Hyperglycemia (disorder),20,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,81680005,Neck pain (finding),220,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,82271004,Injury of head (disorder),1445,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,83128009,Oliguria (finding),40,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,87317003,Respiratory arrest (disorder),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,8765009,Hematemesis (disorder),90,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,87970004,Nonfatal submersion (disorder),*,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,90460009,Injury of neck (disorder),40,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,91175000,Seizure (finding),455,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,93459000,Foreign body in subcutaneous tissue (disorder),35,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,95666008,Weakness of face muscles (finding),260,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,95668009,Pain in face (finding),260,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,INVALID,INVALID,155,2017,April
RGQ,IPSWICH HOSPITAL NHS TRUST,NOT SUBMITTED,NOT SUBMITTED,10990,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,102556003,Pain in upper limb (finding),375,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10601006,Pain in lower limb (finding),615,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12441001,Epistaxis (disorder),110,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,125593007,Injury of face (disorder),230,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,125666000,Burn (disorder),145,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,127278005,Injury of upper extremity (disorder),1925,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,127279002,Injury of lower extremity (disorder),1835,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,128069005,Injury of abdomen (disorder),20,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13094009,Apnea in the newborn (finding),15,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13791008,Asthenia (finding),185,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14380007,Foreign body in mouth (disorder),45,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14760008,Constipation (finding),70,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15188001,Hearing loss (disorder),10,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,161152002,Social problem (finding),90,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,161887000,Spontaneous bruising (disorder),*,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,161891005,Backache (finding),215,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,162214009,Crying infant (finding),55,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,162356005,Earache symptom (finding),130,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,162784002,Unilateral leg edema (situation),40,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,170720001,Follow-up ophthalmological assessment (regime/therapy),15,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,18165001,Jaundice (finding),15,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,182888003,Medication requested (situation),45,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,193462001,Insomnia (disorder),*,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,19491003,Injury of nose (disorder),25,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20502007,Pain in scrotum (finding),65,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,21522001,Abdominal pain (finding),1610,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,21631000119105,Limb ischemia (disorder),10,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,225358003,Wound care (regime/therapy),110,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,225565007,Perineal pain (finding),35,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,230145002,Difficulty breathing (finding),335,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,23168003,Speech dysfunction (finding),60,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,246679005,Discharge from eye (finding),35,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,247355005,Flank pain (finding),165,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,248004009,Physical aggression (finding),15,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,248020004,Bizarre behavior (finding),60,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,248062006,Self-injurious behavior (finding),130,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,249624003,Blood in feces symptom (finding),135,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,25064002,Headache (finding),250,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,25658005,Disorder of vagina (disorder),50,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,26079004,Tremor (finding),10,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,262525000,Chest injury (disorder),150,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,262595009,Traumatic amputation (disorder),*,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,262599003,Foreign body in respiratory tract (disorder),20,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,267036007,Dyspnea (finding),2015,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,267064002,Retention of urine (disorder),105,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,267102003,Sore throat symptom (finding),165,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,271594007,Syncope (disorder),90,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,271771009,Joint swelling (finding),45,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,271807003,Eruption of skin (disorder),230,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,275319005,Swollen legs (finding),25,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,276464002,Injury of anus (disorder),*,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,281398003,Groin mass (finding),20,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,282752000,Injury of eye region (disorder),115,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,282765009,Upper back injury (disorder),60,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,282766005,Lower back injury (disorder),185,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,283682007,Bite - wound (disorder),115,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,28442001,Polyuria (finding),140,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,289530006,Bleeding from vagina (finding),130,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,29857009,Chest pain (finding),1215,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2999009,Injury of ear (disorder),10,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,300132001,Ear discharge (finding),25,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3006004,Disturbance of consciousness (finding),95,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,302866003,Hypoglycemia (disorder),35,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,312608009,Laceration - injury (disorder),545,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,312609001,Puncture wound - injury (disorder),60,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,33334006,Foreign body in digestive tract (disorder),30,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,33958003,Disorder of penis (disorder),35,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34124000,Foreign body in vagina (disorder),10,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3415004,Cyanosis (finding),*,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34436003,Blood in urine (finding),115,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,35489007,Depressive disorder (disorder),55,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,371704001,Injury due to chemical exposure (disorder),10,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,371708003,Injury caused by electrical exposure (disorder),*,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,385486001,Postoperative complication (disorder),50,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,386661006,Fever (finding),760,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,386689009,Hypothermia (finding),15,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,394616008,Unsteady gait (finding),135,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,398979000,Pale complexion (finding),30,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,399963005,Abrasion (disorder),55,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,404640003,Dizziness (finding),140,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,40917007,Clouded consciousness (finding),145,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,409668002,Photophobia (finding),*,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,410429000,Cardiac arrest (disorder),30,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,41652007,Pain in eye (finding),130,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,417746004,Traumatic injury (disorder),10,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,417981005,Exposure to blood and/or body fluid (event),10,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,418363000,Itching of skin (finding),30,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,41931001,Abdominal distension (finding),70,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,422400008,Vomiting (disorder),280,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,422587007,Nausea (finding),20,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,422970001,Cardiac arrest due to trauma (disorder),*,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,427461000,Near syncope (disorder),280,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,428566005,Gestation less than 20 weeks (finding),200,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,429715006,Gestation greater than 20 weeks (finding),20,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,44077006,Numbness (finding),50,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,450724008,Injury of cervical region of back (disorder),25,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,47609003,Foreign body in esophagus (disorder),*,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,48694002,Anxiety (finding),80,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,49650001,Dysuria (finding),90,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,49727002,Cough (finding),80,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,55899000,Foreign body on external eye (disorder),185,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",10,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,60862001,Tinnitus (finding),*,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,62315008,Diarrhea (finding),140,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,63102001,Visual disturbance (disorder),80,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,65958008,Hiccoughs (finding),*,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,66214007,Substance abuse (disorder),385,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,66857006,Hemoptysis (finding),35,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,68235000,Nasal congestion (finding),*,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6923002,Injury of perineum (disorder),10,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7011001,Hallucinations (finding),15,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,70176004,Foreign body in rectum (disorder),*,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,70407001,Stridor (finding),150,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,713514005,Muscle weakness of limb (finding),140,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,74699008,Foreign body in nose (disorder),15,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,75441006,Foreign body in ear (disorder),65,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,75478009,Poisoning (disorder),85,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,75705005,Red eye (disorder),45,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,77880009,Rectal pain (finding),30,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,78680009,"Hospital admission, emergency, direct (procedure)",310,2017,April
RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,79604008,Disorder of breast (disorder),*,2017,April
