Code,Provider Description,SNOMED-CT,SNOMED-CT Description,Total,Year,Month
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,246679005,Discharge from eye (finding),105,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,247355005,Flank pain (finding),1700,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,248004009,Physical aggression (finding),75,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,248020004,Bizarre behavior (finding),805,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,248062006,Self-injurious behavior (finding),260,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,249624003,Blood in feces symptom (finding),825,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,25064002,Headache (finding),3440,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,25658005,Disorder of vagina (disorder),300,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,26079004,Tremor (finding),25,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,262525000,Chest injury (disorder),365,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,262595009,Traumatic amputation (disorder),25,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,262599003,Foreign body in respiratory tract (disorder),50,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,267036007,Dyspnea (finding),6125,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,267064002,Retention of urine (disorder),590,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,267102003,Sore throat symptom (finding),2310,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,271771009,Joint swelling (finding),275,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,271807003,Eruption of skin (disorder),3175,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,272022009,Complaining of feeling depressed (finding),655,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,275319005,Swollen legs (finding),245,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,276464002,Injury of anus (disorder),15,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,281398003,Groin mass (finding),170,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,282752000,Injury of eye region (disorder),240,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,282765009,Upper back injury (disorder),195,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,282766005,Lower back injury (disorder),845,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,283682007,Bite - wound (disorder),885,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,28442001,Polyuria (finding),335,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,289530006,Bleeding from vagina (finding),1225,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,289610003,Vaginal problem (finding),25,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,290085007,Breast problem (finding),*,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,297982009,Skin problem (finding),560,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,29857009,Chest pain (finding),11355,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,2999009,Injury of ear (disorder),70,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,299972003,Sting of skin (disorder),55,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,300132001,Ear discharge (finding),115,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,300528000,Penis problem (finding),15,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,3006004,Disturbance of consciousness (finding),180,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,302866003,Hypoglycemia (disorder),180,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,312608009,Laceration - injury (disorder),3095,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,312609001,Puncture wound - injury (disorder),370,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,33334006,Foreign body in digestive tract (disorder),90,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,33958003,Disorder of penis (disorder),205,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,34124000,Foreign body in vagina (disorder),75,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,3415004,Cyanosis (finding),*,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,34436003,Blood in urine (finding),670,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,35489007,Depressive disorder (disorder),420,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,370977006,Frostbite (disorder),*,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,371704001,Injury due to chemical exposure (disorder),105,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,371708003,Injury caused by electrical exposure (disorder),30,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,385486001,Postoperative complication (disorder),505,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,386661006,Fever (finding),6860,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,386689009,Hypothermia (finding),10,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,394616008,Unsteady gait (finding),1955,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,398979000,Pale complexion (finding),55,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,399963005,Abrasion (disorder),480,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,404640003,Dizziness (finding),2595,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,40917007,Clouded consciousness (finding),380,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,409668002,Photophobia (finding),*,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,410429000,Cardiac arrest (disorder),65,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,41652007,Pain in eye (finding),810,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,417746004,Traumatic injury (disorder),25,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,418363000,Itching of skin (finding),160,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,41931001,Abdominal distension (finding),40,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,422400008,Vomiting (disorder),3380,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,422587007,Nausea (finding),100,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,422970001,Cardiac arrest due to trauma (disorder),*,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,427461000,Near syncope (disorder),2000,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,428566005,Gestation less than 20 weeks (finding),745,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,429715006,Gestation greater than 20 weeks (finding),60,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,44077006,Numbness (finding),505,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,450724008,Injury of cervical region of back (disorder),15,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,47609003,Foreign body in esophagus (disorder),60,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,48694002,Anxiety (finding),530,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,49650001,Dysuria (finding),1735,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,49727002,Cough (finding),1280,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,55899000,Foreign body on external eye (disorder),290,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,56890008,Victim of sexual aggression (finding),*,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",65,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,60728008,Swollen abdomen (finding),*,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,60862001,Tinnitus (finding),10,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,62315008,Diarrhea (finding),1025,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,63102001,Visual disturbance (disorder),430,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,65958008,Hiccoughs (finding),10,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,66214007,Substance abuse (disorder),3815,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,66857006,Hemoptysis (finding),205,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,68235000,Nasal congestion (finding),60,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,6923002,Injury of perineum (disorder),50,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,7011001,Hallucinations (finding),120,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,70176004,Foreign body in rectum (disorder),15,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,70407001,Stridor (finding),190,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,713514005,Muscle weakness of limb (finding),270,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,74699008,Foreign body in nose (disorder),85,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,75441006,Foreign body in ear (disorder),355,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,75478009,Poisoning (disorder),430,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,75705005,Red eye (disorder),705,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,762898005,Swelling of bilateral lower limbs (finding),30,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,77880009,Rectal pain (finding),275,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,78680009,"Hospital admission, emergency, direct (procedure)",2130,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,79604008,Disorder of breast (disorder),40,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,79890006,Loss of appetite (finding),125,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,80313002,Palpitations (finding),1775,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,80394007,Hyperglycemia (disorder),390,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,81680005,Neck pain (finding),730,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,82271004,Injury of head (disorder),5715,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,83128009,Oliguria (finding),50,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,87317003,Respiratory arrest (disorder),10,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,8765009,Hematemesis (disorder),335,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,87970004,Nonfatal submersion (disorder),10,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,90460009,Injury of neck (disorder),255,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,91175000,Seizure (finding),1680,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,93459000,Foreign body in subcutaneous tissue (disorder),285,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,95320005,Disorder of skin (disorder),5665,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,95666008,Weakness of face muscles (finding),135,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,95668009,Pain in face (finding),585,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,INVALID,INVALID,600,2018,April
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,NOT SUBMITTED,NOT SUBMITTED,960,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,102556003,Pain in upper limb (finding),1790,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10601006,Pain in lower limb (finding),3145,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,12441001,Epistaxis (disorder),330,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,125593007,Injury of face (disorder),1085,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,125666000,Burn (disorder),1415,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,127278005,Injury of upper extremity (disorder),15645,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,127279002,Injury of lower extremity (disorder),15175,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,128069005,Injury of abdomen (disorder),210,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,13094009,Apnea in the newborn (finding),35,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,13791008,Asthenia (finding),1355,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,14380007,Foreign body in mouth (disorder),180,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,14760008,Constipation (finding),290,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,15188001,Hearing loss (disorder),70,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,161152002,Social problem (finding),310,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,161887000,Spontaneous bruising (disorder),35,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,161891005,Backache (finding),1185,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,162214009,Crying infant (finding),190,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,162356005,Earache symptom (finding),560,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,162784002,Unilateral leg edema (situation),110,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,170720001,Follow-up ophthalmological assessment (regime/therapy),60,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,18165001,Jaundice (finding),35,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,182888003,Medication requested (situation),145,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,193462001,Insomnia (disorder),10,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,19491003,Injury of nose (disorder),170,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,20502007,Pain in scrotum (finding),315,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,21522001,Abdominal pain (finding),8115,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,21631000119105,Limb ischemia (disorder),20,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,225358003,Wound care (regime/therapy),170,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,225565007,Perineal pain (finding),180,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,230145002,Difficulty breathing (finding),655,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,23168003,Speech dysfunction (finding),290,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,246679005,Discharge from eye (finding),100,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,247355005,Flank pain (finding),610,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,248004009,Physical aggression (finding),90,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,248020004,Bizarre behavior (finding),320,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,248062006,Self-injurious behavior (finding),790,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,249624003,Blood in feces symptom (finding),595,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,25064002,Headache (finding),1870,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,25658005,Disorder of vagina (disorder),50,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,26079004,Tremor (finding),50,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,262525000,Chest injury (disorder),1010,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,262595009,Traumatic amputation (disorder),*,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,262599003,Foreign body in respiratory tract (disorder),70,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,267036007,Dyspnea (finding),7395,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,267064002,Retention of urine (disorder),800,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,267102003,Sore throat symptom (finding),715,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,271594007,Syncope (disorder),375,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,271771009,Joint swelling (finding),205,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,271807003,Eruption of skin (disorder),1380,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,272022009,Complaining of feeling depressed (finding),605,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,275319005,Swollen legs (finding),35,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,276464002,Injury of anus (disorder),15,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,281398003,Groin mass (finding),85,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,282752000,Injury of eye region (disorder),530,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,282765009,Upper back injury (disorder),315,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,282766005,Lower back injury (disorder),1365,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,283682007,Bite - wound (disorder),1440,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,28442001,Polyuria (finding),340,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,289530006,Bleeding from vagina (finding),460,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,289610003,Vaginal problem (finding),35,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,290085007,Breast problem (finding),10,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,297982009,Skin problem (finding),1295,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,29857009,Chest pain (finding),7140,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2999009,Injury of ear (disorder),55,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,299972003,Sting of skin (disorder),220,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,300132001,Ear discharge (finding),65,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,300528000,Penis problem (finding),55,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,3006004,Disturbance of consciousness (finding),630,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,302866003,Hypoglycemia (disorder),75,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,312608009,Laceration - injury (disorder),4705,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,312609001,Puncture wound - injury (disorder),605,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,33334006,Foreign body in digestive tract (disorder),180,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,33958003,Disorder of penis (disorder),75,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,34124000,Foreign body in vagina (disorder),40,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,3415004,Cyanosis (finding),10,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,34436003,Blood in urine (finding),400,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,35489007,Depressive disorder (disorder),165,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,370977006,Frostbite (disorder),*,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,371704001,Injury due to chemical exposure (disorder),65,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,371708003,Injury caused by electrical exposure (disorder),35,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,385486001,Postoperative complication (disorder),90,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,386661006,Fever (finding),2590,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,386689009,Hypothermia (finding),25,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,394616008,Unsteady gait (finding),1740,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,398979000,Pale complexion (finding),60,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,399963005,Abrasion (disorder),565,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,404640003,Dizziness (finding),885,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,40739000,Dysphagia (disorder),25,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,40917007,Clouded consciousness (finding),890,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,409668002,Photophobia (finding),*,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,410429000,Cardiac arrest (disorder),130,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,41652007,Pain in eye (finding),1020,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,417746004,Traumatic injury (disorder),45,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,417981005,Exposure to blood and/or body fluid (event),90,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,418363000,Itching of skin (finding),115,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,41931001,Abdominal distension (finding),35,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,421581006,Pharyngeal swelling (finding),55,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,422400008,Vomiting (disorder),1545,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,422587007,Nausea (finding),95,2018,April
RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,422970001,Cardiac arrest due to trauma (disorder),*,2018,April
